[ 4  1  3  1  1 ]	43/24
[ -4  -1  -3  -1  -1 ]	43/-24
[ 4  1  2  3  0 ]	14/47
[ -4  -1  -2  -3  0 ]	14/-47
[ 4  1  2  2  1 ]	47/33
[ -4  -1  -2  -2  -1 ]	47/-33
[ 4  1  2  1  2 ]	52/19
[ -4  -1  -2  -1  -2 ]	52/-19
[ 4  1  2  1  1  1  0 ]	33/52
[ -4  -1  -2  -1  -1  -1  0 ]	33/-52
[ 4  1  1  4  0 ]	9/41
[ -4  -1  -1  -4  0 ]	9/-41
[ 4  1  1  3  1 ]	41/32
[ -4  -1  -1  -3  -1 ]	41/-32
[ 4  1  1  2  2 ]	55/23
[ -4  -1  -1  -2  -2 ]	55/-23
[ 4  1  1  2  1  1  0 ]	32/55
[ -4  -1  -1  -2  -1  -1  0 ]	32/-55
[ 4  1  1  1  3 ]	51/14
[ -4  -1  -1  -1  -3 ]	51/-14
[ 4  1  1  1  2  1  0 ]	37/51
[ -4  -1  -1  -1  -2  -1  0 ]	37/-51
[ 4  1  1  1  1  2  0 ]	23/60
[ -4  -1  -1  -1  -1  -2  0 ]	23/-60
[ 4  1  1  1  1  1  1 ]	60/37
[ -4  -1  -1  -1  -1  -1  -1 ]	60/-37
[ 3  7  0 ]	3/22
[ -3  -7  0 ]	3/-22
[ 3  6  1 ]	22/19
[ -3  -6  -1 ]	22/-19
[ 3  5  2 ]	35/16
[ -3  -5  -2 ]	35/-16
[ 3  5  1  1  0 ]	19/35
[ -3  -5  -1  -1  0 ]	19/-35
[ 3  4  3 ]	42/13
[ -3  -4  -3 ]	42/-13
[ 3  4  2  1  0 ]	29/42
[ -3  -4  -2  -1  0 ]	29/-42
[ 3  4  1  2  0 ]	16/45
[ -3  -4  -1  -2  0 ]	16/-45
[ 3  4  1  1  1 ]	45/29
[ -3  -4  -1  -1  -1 ]	45/-29
[ 3  3  4 ]	43/10
[ -3  -3  -4 ]	43/-10
[ 3  3  3  1  0 ]	33/43
[ -3  -3  -3  -1  0 ]	33/-43
[ 3  3  2  2  0 ]	23/56
[ -3  -3  -2  -2  0 ]	23/-56
[ 3  3  2  1  1 ]	56/33
[ -3  -3  -2  -1  -1 ]	56/-33
[ 3  3  1  3  0 ]	13/49
[ -3  -3  -1  -3  0 ]	13/-49
[ 3  3  1  2  1 ]	49/36
[ -3  -3  -1  -2  -1 ]	49/-36
[ 3  3  1  1  2 ]	59/23
[ -3  -3  -1  -1  -2 ]	59/-23
[ 3  3  1  1  1  1  0 ]	36/59
[ -3  -3  -1  -1  -1  -1  0 ]	36/-59
[ 3  2  5 ]	38/7
[ -3  -2  -5 ]	38/-7
[ 3  2  4  1  0 ]	31/38
[ -3  -2  -4  -1  0 ]	31/-38
[ 3  2  3  2  0 ]	24/55
[ -3  -2  -3  -2  0 ]	24/-55
[ 3  2  3  1  1 ]	55/31
[ -3  -2  -3  -1  -1 ]	55/-31
[ 3  2  2  3  0 ]	17/58
[ -3  -2  -2  -3  0 ]	17/-58
[ 3  2  2  2  1 ]	58/41
[ -3  -2  -2  -2  -1 ]	58/-41
[ 3  2  2  1  2 ]	65/24
[ -3  -2  -2  -1  -2 ]	65/-24
[ 3  2  2  1  1  1  0 ]	41/65
[ -3  -2  -2  -1  -1  -1  0 ]	41/-65
[ 3  2  1  4  0 ]	10/47
[ -3  -2  -1  -4  0 ]	10/-47
[ 3  2  1  3  1 ]	47/37
[ -3  -2  -1  -3  -1 ]	47/-37
[ 3  2  1  2  2 ]	64/27
[ -3  -2  -1  -2  -2 ]	64/-27
[ 3  2  1  2  1  1  0 ]	37/64
[ -3  -2  -1  -2  -1  -1  0 ]	37/-64
[ 3  2  1  1  3 ]	61/17
[ -3  -2  -1  -1  -3 ]	61/-17
[ 3  2  1  1  2  1  0 ]	44/61
[ -3  -2  -1  -1  -2  -1  0 ]	44/-61
[ 3  2  1  1  1  2  0 ]	27/71
[ -3  -2  -1  -1  -1  -2  0 ]	27/-71
[ 3  2  1  1  1  1  1 ]	71/44
[ -3  -2  -1  -1  -1  -1  -1 ]	71/-44
[ 3  1  6 ]	27/4
[ -3  -1  -6 ]	27/-4
[ 3  1  5  1  0 ]	23/27
[ -3  -1  -5  -1  0 ]	23/-27
[ 3  1  4  2  0 ]	19/42
[ -3  -1  -4  -2  0 ]	19/-42
[ 3  1  4  1  1 ]	42/23
[ -3  -1  -4  -1  -1 ]	42/-23
[ 3  1  3  3  0 ]	15/49
[ -3  -1  -3  -3  0 ]	15/-49
[ 3  1  3  2  1 ]	49/34
[ -3  -1  -3  -2  -1 ]	49/-34
[ 3  1  3  1  2 ]	53/19
[ -3  -1  -3  -1  -2 ]	53/-19
[ 3  1  3  1  1  1  0 ]	34/53
[ -3  -1  -3  -1  -1  -1  0 ]	34/-53
[ 3  1  2  4  0 ]	11/48
[ -3  -1  -2  -4  0 ]	11/-48
[ 3  1  2  3  1 ]	48/37
[ -3  -1  -2  -3  -1 ]	48/-37
[ 3  1  2  2  2 ]	63/26
[ -3  -1  -2  -2  -2 ]	63/-26
[ 3  1  2  2  1  1  0 ]	37/63
[ -3  -1  -2  -2  -1  -1  0 ]	37/-63
[ 3  1  2  1  3 ]	56/15
[ -3  -1  -2  -1  -3 ]	56/-15
[ 3  1  2  1  2  1  0 ]	41/56
[ -3  -1  -2  -1  -2  -1  0 ]	41/-56
[ 3  1  2  1  1  2  0 ]	26/67
[ -3  -1  -2  -1  -1  -2  0 ]	26/-67
[ 3  1  2  1  1  1  1 ]	67/41
[ -3  -1  -2  -1  -1  -1  -1 ]	67/-41
[ 3  1  1  5  0 ]	7/39
[ -3  -1  -1  -5  0 ]	7/-39
[ 3  1  1  4  1 ]	39/32
[ -3  -1  -1  -4  -1 ]	39/-32
[ 3  1  1  3  2 ]	57/25
[ -3  -1  -1  -3  -2 ]	57/-25
[ 3  1  1  3  1  1  0 ]	32/57
[ -3  -1  -1  -3  -1  -1  0 ]	32/-57
[ 3  1  1  2  3 ]	61/18
[ -3  -1  -1  -2  -3 ]	61/-18
[ 3  1  1  2  2  1  0 ]	43/61
[ -3  -1  -1  -2  -2  -1  0 ]	43/-61
[ 3  1  1  2  1  2  0 ]	25/68
[ -3  -1  -1  -2  -1  -2  0 ]	25/-68
[ 3  1  1  2  1  1  1 ]	68/43
[ -3  -1  -1  -2  -1  -1  -1 ]	68/-43
[ 3  1  1  1  4 ]	51/11
[ -3  -1  -1  -1  -4 ]	51/-11
[ 3  1  1  1  3  1  0 ]	40/51
[ -3  -1  -1  -1  -3  -1  0 ]	40/-51
[ 3  1  1  1  2  2  0 ]	29/69
[ -3  -1  -1  -1  -2  -2  0 ]	29/-69
[ 3  1  1  1  2  1  1 ]	69/40
[ -3  -1  -1  -1  -2  -1  -1 ]	69/-40
[ 3  1  1  1  1  3  0 ]	18/65
[ -3  -1  -1  -1  -1  -3  0 ]	18/-65
[ 3  1  1  1  1  2  1 ]	65/47
[ -3  -1  -1  -1  -1  -2  -1 ]	65/-47
[ 3  1  1  1  1  1  2 ]	76/29
[ -3  -1  -1  -1  -1  -1  -2 ]	76/-29
[ 3  1  1  1  1  1  1  1  0 ]	47/76
[ -3  -1  -1  -1  -1  -1  -1  -1  0 ]	47/-76
[ 2  8  0 ]	2/17
[ -2  -8  0 ]	2/-17
[ 2  7  1 ]	17/15
[ -2  -7  -1 ]	17/-15
[ 2  6  2 ]	28/13
[ -2  -6  -2 ]	28/-13
[ 2  6  1  1  0 ]	15/28
[ -2  -6  -1  -1  0 ]	15/-28
[ 2  5  3 ]	35/11
[ -2  -5  -3 ]	35/-11
[ 2  5  2  1  0 ]	24/35
[ -2  -5  -2  -1  0 ]	24/-35
[ 2  5  1  2  0 ]	13/37
[ -2  -5  -1  -2  0 ]	13/-37
[ 2  5  1  1  1 ]	37/24
[ -2  -5  -1  -1  -1 ]	37/-24
[ 2  4  4 ]	38/9
[ -2  -4  -4 ]	38/-9
[ 2  4  3  1  0 ]	29/38
[ -2  -4  -3  -1  0 ]	29/-38
[ 2  4  2  2  0 ]	20/49
[ -2  -4  -2  -2  0 ]	20/-49
[ 2  4  2  1  1 ]	49/29
[ -2  -4  -2  -1  -1 ]	49/-29
[ 2  4  1  3  0 ]	11/42
[ -2  -4  -1  -3  0 ]	11/-42
[ 2  4  1  2  1 ]	42/31
[ -2  -4  -1  -2  -1 ]	42/-31
[ 2  4  1  1  2 ]	51/20
[ -2  -4  -1  -1  -2 ]	51/-20
[ 2  4  1  1  1  1  0 ]	31/51
[ -2  -4  -1  -1  -1  -1  0 ]	31/-51
[ 2  3  5 ]	37/7
[ -2  -3  -5 ]	37/-7
[ 2  3  4  1  0 ]	30/37
[ -2  -3  -4  -1  0 ]	30/-37
[ 2  3  3  2  0 ]	23/53
[ -2  -3  -3  -2  0 ]	23/-53
[ 2  3  3  1  1 ]	53/30
[ -2  -3  -3  -1  -1 ]	53/-30
[ 2  3  2  3  0 ]	16/55
[ -2  -3  -2  -3  0 ]	16/-55
[ 2  3  2  2  1 ]	55/39
[ -2  -3  -2  -2  -1 ]	55/-39
[ 2  3  2  1  2 ]	62/23
[ -2  -3  -2  -1  -2 ]	62/-23
[ 2  3  2  1  1  1  0 ]	39/62
[ -2  -3  -2  -1  -1  -1  0 ]	39/-62
[ 2  3  1  4  0 ]	9/43
[ -2  -3  -1  -4  0 ]	9/-43
[ 2  3  1  3  1 ]	43/34
[ -2  -3  -1  -3  -1 ]	43/-34
[ 2  3  1  2  2 ]	59/25
[ -2  -3  -1  -2  -2 ]	59/-25
[ 2  3  1  2  1  1  0 ]	34/59
[ -2  -3  -1  -2  -1  -1  0 ]	34/-59
[ 2  3  1  1  3 ]	57/16
[ -2  -3  -1  -1  -3 ]	57/-16
[ 2  3  1  1  2  1  0 ]	41/57
[ -2  -3  -1  -1  -2  -1  0 ]	41/-57
[ 2  3  1  1  1  2  0 ]	25/66
[ -2  -3  -1  -1  -1  -2  0 ]	25/-66
[ 2  3  1  1  1  1  1 ]	66/41
[ -2  -3  -1  -1  -1  -1  -1 ]	66/-41
[ 2  2  6 ]	32/5
[ -2  -2  -6 ]	32/-5
[ 2  2  5  1  0 ]	27/32
[ -2  -2  -5  -1  0 ]	27/-32
[ 2  2  4  2  0 ]	22/49
[ -2  -2  -4  -2  0 ]	22/-49
[ 2  2  4  1  1 ]	49/27
[ -2  -2  -4  -1  -1 ]	49/-27
[ 2  2  3  3  0 ]	17/56
[ -2  -2  -3  -3  0 ]	17/-56
[ 2  2  3  2  1 ]	56/39
[ -2  -2  -3  -2  -1 ]	56/-39
[ 2  2  3  1  2 ]	61/22
[ -2  -2  -3  -1  -2 ]	61/-22
[ 2  2  3  1  1  1  0 ]	39/61
[ -2  -2  -3  -1  -1  -1  0 ]	39/-61
[ 2  2  2  4  0 ]	12/53
[ -2  -2  -2  -4  0 ]	12/-53
[ 2  2  2  3  1 ]	53/41
[ -2  -2  -2  -3  -1 ]	53/-41
[ 2  2  2  2  2 ]	70/29
[ -2  -2  -2  -2  -2 ]	70/-29
[ 2  2  2  2  1  1  0 ]	41/70
[ -2  -2  -2  -2  -1  -1  0 ]	41/-70
[ 2  2  2  1  3 ]	63/17
[ -2  -2  -2  -1  -3 ]	63/-17
[ 2  2  2  1  2  1  0 ]	46/63
[ -2  -2  -2  -1  -2  -1  0 ]	46/-63
[ 2  2  2  1  1  2  0 ]	29/75
[ -2  -2  -2  -1  -1  -2  0 ]	29/-75
[ 2  2  2  1  1  1  1 ]	75/46
[ -2  -2  -2  -1  -1  -1  -1 ]	75/-46
[ 2  2  1  5  0 ]	7/40
[ -2  -2  -1  -5  0 ]	7/-40
[ 2  2  1  4  1 ]	40/33
[ -2  -2  -1  -4  -1 ]	40/-33
[ 2  2  1  3  2 ]	59/26
[ -2  -2  -1  -3  -2 ]	59/-26
[ 2  2  1  3  1  1  0 ]	33/59
[ -2  -2  -1  -3  -1  -1  0 ]	33/-59
[ 2  2  1  2  3 ]	64/19
[ -2  -2  -1  -2  -3 ]	64/-19
[ 2  2  1  2  2  1  0 ]	45/64
[ -2  -2  -1  -2  -2  -1  0 ]	45/-64
[ 2  2  1  2  1  2  0 ]	26/71
[ -2  -2  -1  -2  -1  -2  0 ]	26/-71
[ 2  2  1  2  1  1  1 ]	71/45
[ -2  -2  -1  -2  -1  -1  -1 ]	71/-45
[ 2  2  1  1  4 ]	55/12
[ -2  -2  -1  -1  -4 ]	55/-12
[ 2  2  1  1  3  1  0 ]	43/55
[ -2  -2  -1  -1  -3  -1  0 ]	43/-55
[ 2  2  1  1  2  2  0 ]	31/74
[ -2  -2  -1  -1  -2  -2  0 ]	31/-74
[ 2  2  1  1  2  1  1 ]	74/43
[ -2  -2  -1  -1  -2  -1  -1 ]	74/-43
[ 2  2  1  1  1  3  0 ]	19/69
[ -2  -2  -1  -1  -1  -3  0 ]	19/-69
[ 2  2  1  1  1  2  1 ]	69/50
[ -2  -2  -1  -1  -1  -2  -1 ]	69/-50
[ 2  2  1  1  1  1  2 ]	81/31
[ -2  -2  -1  -1  -1  -1  -2 ]	81/-31
[ 2  2  1  1  1  1  1  1  0 ]	50/81
[ -2  -2  -1  -1  -1  -1  -1  -1  0 ]	50/-81
[ 2  1  7 ]	23/3
[ -2  -1  -7 ]	23/-3
[ 2  1  6  1  0 ]	20/23
[ -2  -1  -6  -1  0 ]	20/-23
[ 2  1  5  2  0 ]	17/37
[ -2  -1  -5  -2  0 ]	17/-37
[ 2  1  5  1  1 ]	37/20
[ -2  -1  -5  -1  -1 ]	37/-20
[ 2  1  4  3  0 ]	14/45
[ -2  -1  -4  -3  0 ]	14/-45
[ 2  1  4  2  1 ]	45/31
[ -2  -1  -4  -2  -1 ]	45/-31
[ 2  1  4  1  2 ]	48/17
[ -2  -1  -4  -1  -2 ]	48/-17
[ 2  1  4  1  1  1  0 ]	31/48
[ -2  -1  -4  -1  -1  -1  0 ]	31/-48
[ 2  1  3  4  0 ]	11/47
[ -2  -1  -3  -4  0 ]	11/-47
[ 2  1  3  3  1 ]	47/36
[ -2  -1  -3  -3  -1 ]	47/-36
[ 2  1  3  2  2 ]	61/25
[ -2  -1  -3  -2  -2 ]	61/-25
[ 2  1  3  2  1  1  0 ]	36/61
[ -2  -1  -3  -2  -1  -1  0 ]	36/-61
[ 2  1  3  1  3 ]	53/14
[ -2  -1  -3  -1  -3 ]	53/-14
[ 2  1  3  1  2  1  0 ]	39/53
[ -2  -1  -3  -1  -2  -1  0 ]	39/-53
[ 2  1  3  1  1  2  0 ]	25/64
[ -2  -1  -3  -1  -1  -2  0 ]	25/-64
[ 2  1  3  1  1  1  1 ]	64/39
[ -2  -1  -3  -1  -1  -1  -1 ]	64/-39
[ 2  1  2  5  0 ]	8/43
[ -2  -1  -2  -5  0 ]	8/-43
[ 2  1  2  4  1 ]	43/35
[ -2  -1  -2  -4  -1 ]	43/-35
[ 2  1  2  3  2 ]	62/27
[ -2  -1  -2  -3  -2 ]	62/-27
[ 2  1  2  3  1  1  0 ]	35/62
[ -2  -1  -2  -3  -1  -1  0 ]	35/-62
[ 2  1  2  2  3 ]	65/19
[ -2  -1  -2  -2  -3 ]	65/-19
[ 2  1  2  2  2  1  0 ]	46/65
[ -2  -1  -2  -2  -2  -1  0 ]	46/-65
[ 2  1  2  2  1  2  0 ]	27/73
[ -2  -1  -2  -2  -1  -2  0 ]	27/-73
[ 2  1  2  2  1  1  1 ]	73/46
[ -2  -1  -2  -2  -1  -1  -1 ]	73/-46
[ 2  1  2  1  4 ]	52/11
[ -2  -1  -2  -1  -4 ]	52/-11
[ 2  1  2  1  3  1  0 ]	41/52
[ -2  -1  -2  -1  -3  -1  0 ]	41/-52
[ 2  1  2  1  2  2  0 ]	30/71
[ -2  -1  -2  -1  -2  -2  0 ]	30/-71
[ 2  1  2  1  2  1  1 ]	71/41
[ -2  -1  -2  -1  -2  -1  -1 ]	71/-41
[ 2  1  2  1  1  3  0 ]	19/68
[ -2  -1  -2  -1  -1  -3  0 ]	19/-68
[ 2  1  2  1  1  2  1 ]	68/49
[ -2  -1  -2  -1  -1  -2  -1 ]	68/-49
[ 2  1  2  1  1  1  2 ]	79/30
[ -2  -1  -2  -1  -1  -1  -2 ]	79/-30
[ 2  1  2  1  1  1  1  1  0 ]	49/79
[ -2  -1  -2  -1  -1  -1  -1  -1  0 ]	49/-79
[ 2  1  1  6  0 ]	5/33
[ -2  -1  -1  -6  0 ]	5/-33
[ 2  1  1  5  1 ]	33/28
[ -2  -1  -1  -5  -1 ]	33/-28
[ 2  1  1  4  2 ]	51/23
[ -2  -1  -1  -4  -2 ]	51/-23
[ 2  1  1  4  1  1  0 ]	28/51
[ -2  -1  -1  -4  -1  -1  0 ]	28/-51
[ 2  1  1  3  3 ]	59/18
[ -2  -1  -1  -3  -3 ]	59/-18
[ 2  1  1  3  2  1  0 ]	41/59
[ -2  -1  -1  -3  -2  -1  0 ]	41/-59
[ 2  1  1  3  1  2  0 ]	23/64
[ -2  -1  -1  -3  -1  -2  0 ]	23/-64
[ 2  1  1  3  1  1  1 ]	64/41
[ -2  -1  -1  -3  -1  -1  -1 ]	64/-41
[ 2  1  1  2  4 ]	57/13
[ -2  -1  -1  -2  -4 ]	57/-13
[ 2  1  1  2  3  1  0 ]	44/57
[ -2  -1  -1  -2  -3  -1  0 ]	44/-57
[ 2  1  1  2  2  2  0 ]	31/75
[ -2  -1  -1  -2  -2  -2  0 ]	31/-75
[ 2  1  1  2  2  1  1 ]	75/44
[ -2  -1  -1  -2  -2  -1  -1 ]	75/-44
[ 2  1  1  2  1  3  0 ]	18/67
[ -2  -1  -1  -2  -1  -3  0 ]	18/-67
[ 2  1  1  2  1  2  1 ]	67/49
[ -2  -1  -1  -2  -1  -2  -1 ]	67/-49
[ 2  1  1  2  1  1  2 ]	80/31
[ -2  -1  -1  -2  -1  -1  -2 ]	80/-31
[ 2  1  1  2  1  1  1  1  0 ]	49/80
[ -2  -1  -1  -2  -1  -1  -1  -1  0 ]	49/-80
[ 2  1  1  1  5 ]	45/8
[ -2  -1  -1  -1  -5 ]	45/-8
[ 2  1  1  1  4  1  0 ]	37/45
[ -2  -1  -1  -1  -4  -1  0 ]	37/-45
[ 2  1  1  1  3  2  0 ]	29/66
[ -2  -1  -1  -1  -3  -2  0 ]	29/-66
[ 2  1  1  1  3  1  1 ]	66/37
[ -2  -1  -1  -1  -3  -1  -1 ]	66/-37
[ 2  1  1  1  2  3  0 ]	21/71
[ -2  -1  -1  -1  -2  -3  0 ]	21/-71
[ 2  1  1  1  2  2  1 ]	71/50
[ -2  -1  -1  -1  -2  -2  -1 ]	71/-50
[ 2  1  1  1  2  1  2 ]	79/29
[ -2  -1  -1  -1  -2  -1  -2 ]	79/-29
[ 2  1  1  1  2  1  1  1  0 ]	50/79
[ -2  -1  -1  -1  -2  -1  -1  -1  0 ]	50/-79
[ 2  1  1  1  1  4  0 ]	13/60
[ -2  -1  -1  -1  -1  -4  0 ]	13/-60
[ 2  1  1  1  1  3  1 ]	60/47
[ -2  -1  -1  -1  -1  -3  -1 ]	60/-47
[ 2  1  1  1  1  2  2 ]	81/34
[ -2  -1  -1  -1  -1  -2  -2 ]	81/-34
[ 2  1  1  1  1  2  1  1  0 ]	47/81
[ -2  -1  -1  -1  -1  -2  -1  -1  0 ]	47/-81
[ 2  1  1  1  1  1  3 ]	76/21
[ -2  -1  -1  -1  -1  -1  -3 ]	76/-21
[ 2  1  1  1  1  1  2  1  0 ]	55/76
[ -2  -1  -1  -1  -1  -1  -2  -1  0 ]	55/-76
[ 2  1  1  1  1  1  1  2  0 ]	34/89
[ -2  -1  -1  -1  -1  -1  -1  -2  0 ]	34/-89
[ 2  1  1  1  1  1  1  1  1 ]	89/55
[ -2  -1  -1  -1  -1  -1  -1  -1  -1 ]	89/-55
[ 1  9  0 ]	1/10
[ -1  -9  0 ]	1/-10
[ 1  8  1 ]	10/9
[ -1  -8  -1 ]	10/-9
[ 1  7  2 ]	17/8
[ -1  -7  -2 ]	17/-8
[ 1  7  1  1  0 ]	9/17
[ -1  -7  -1  -1  0 ]	9/-17
[ 1  6  3 ]	22/7
[ -1  -6  -3 ]	22/-7
[ 1  6  2  1  0 ]	15/22
[ -1  -6  -2  -1  0 ]	15/-22
[ 1  6  1  2  0 ]	8/23
[ -1  -6  -1  -2  0 ]	8/-23
[ 1  6  1  1  1 ]	23/15
[ -1  -6  -1  -1  -1 ]	23/-15
[ 1  5  4 ]	25/6
[ -1  -5  -4 ]	25/-6
[ 1  5  3  1  0 ]	19/25
[ -1  -5  -3  -1  0 ]	19/-25
[ 1  5  2  2  0 ]	13/32
[ -1  -5  -2  -2  0 ]	13/-32
[ 1  5  2  1  1 ]	32/19
[ -1  -5  -2  -1  -1 ]	32/-19
[ 1  5  1  3  0 ]	7/27
[ -1  -5  -1  -3  0 ]	7/-27
[ 1  5  1  2  1 ]	27/20
[ -1  -5  -1  -2  -1 ]	27/-20
[ 1  5  1  1  2 ]	33/13
[ -1  -5  -1  -1  -2 ]	33/-13
[ 1  5  1  1  1  1  0 ]	20/33
[ -1  -5  -1  -1  -1  -1  0 ]	20/-33
[ 1  4  5 ]	26/5
[ -1  -4  -5 ]	26/-5
[ 1  4  4  1  0 ]	21/26
[ -1  -4  -4  -1  0 ]	21/-26
[ 1  4  3  2  0 ]	16/37
[ -1  -4  -3  -2  0 ]	16/-37
[ 1  4  3  1  1 ]	37/21
[ -1  -4  -3  -1  -1 ]	37/-21
[ 1  4  2  3  0 ]	11/38
[ -1  -4  -2  -3  0 ]	11/-38
[ 1  4  2  2  1 ]	38/27
[ -1  -4  -2  -2  -1 ]	38/-27
[ 1  4  2  1  2 ]	43/16
[ -1  -4  -2  -1  -2 ]	43/-16
[ 1  4  2  1  1  1  0 ]	27/43
[ -1  -4  -2  -1  -1  -1  0 ]	27/-43
[ 1  4  1  4  0 ]	6/29
[ -1  -4  -1  -4  0 ]	6/-29
[ 1  4  1  3  1 ]	29/23
[ -1  -4  -1  -3  -1 ]	29/-23
[ 1  4  1  2  2 ]	40/17
[ -1  -4  -1  -2  -2 ]	40/-17
[ 1  4  1  2  1  1  0 ]	23/40
[ -1  -4  -1  -2  -1  -1  0 ]	23/-40
[ 1  4  1  1  3 ]	39/11
[ -1  -4  -1  -1  -3 ]	39/-11
[ 1  4  1  1  2  1  0 ]	28/39
[ -1  -4  -1  -1  -2  -1  0 ]	28/-39
[ 1  4  1  1  1  2  0 ]	17/45
[ -1  -4  -1  -1  -1  -2  0 ]	17/-45
[ 1  4  1  1  1  1  1 ]	45/28
[ -1  -4  -1  -1  -1  -1  -1 ]	45/-28
[ 1  3  6 ]	25/4
[ -1  -3  -6 ]	25/-4
[ 1  3  5  1  0 ]	21/25
[ -1  -3  -5  -1  0 ]	21/-25
[ 1  3  4  2  0 ]	17/38
[ -1  -3  -4  -2  0 ]	17/-38
[ 1  3  4  1  1 ]	38/21
[ -1  -3  -4  -1  -1 ]	38/-21
[ 1  3  3  3  0 ]	13/43
[ -1  -3  -3  -3  0 ]	13/-43
[ 1  3  3  2  1 ]	43/30
[ -1  -3  -3  -2  -1 ]	43/-30
[ 1  3  3  1  2 ]	47/17
[ -1  -3  -3  -1  -2 ]	47/-17
[ 1  3  3  1  1  1  0 ]	30/47
[ -1  -3  -3  -1  -1  -1  0 ]	30/-47
[ 1  3  2  4  0 ]	9/40
[ -1  -3  -2  -4  0 ]	9/-40
[ 1  3  2  3  1 ]	40/31
[ -1  -3  -2  -3  -1 ]	40/-31
[ 1  3  2  2  2 ]	53/22
[ -1  -3  -2  -2  -2 ]	53/-22
[ 1  3  2  2  1  1  0 ]	31/53
[ -1  -3  -2  -2  -1  -1  0 ]	31/-53
[ 1  3  2  1  3 ]	48/13
[ -1  -3  -2  -1  -3 ]	48/-13
[ 1  3  2  1  2  1  0 ]	35/48
[ -1  -3  -2  -1  -2  -1  0 ]	35/-48
[ 1  3  2  1  1  2  0 ]	22/57
[ -1  -3  -2  -1  -1  -2  0 ]	22/-57
[ 1  3  2  1  1  1  1 ]	57/35
[ -1  -3  -2  -1  -1  -1  -1 ]	57/-35
[ 1  3  1  5  0 ]	5/29
[ -1  -3  -1  -5  0 ]	5/-29
[ 1  3  1  4  1 ]	29/24
[ -1  -3  -1  -4  -1 ]	29/-24
[ 1  3  1  3  2 ]	43/19
[ -1  -3  -1  -3  -2 ]	43/-19
[ 1  3  1  3  1  1  0 ]	24/43
[ -1  -3  -1  -3  -1  -1  0 ]	24/-43
[ 1  3  1  2  3 ]	47/14
[ -1  -3  -1  -2  -3 ]	47/-14
[ 1  3  1  2  2  1  0 ]	33/47
[ -1  -3  -1  -2  -2  -1  0 ]	33/-47
[ 1  3  1  2  1  2  0 ]	19/52
[ -1  -3  -1  -2  -1  -2  0 ]	19/-52
[ 1  3  1  2  1  1  1 ]	52/33
[ -1  -3  -1  -2  -1  -1  -1 ]	52/-33
[ 1  3  1  1  4 ]	41/9
[ -1  -3  -1  -1  -4 ]	41/-9
[ 1  3  1  1  3  1  0 ]	32/41
[ -1  -3  -1  -1  -3  -1  0 ]	32/-41
[ 1  3  1  1  2  2  0 ]	23/55
[ -1  -3  -1  -1  -2  -2  0 ]	23/-55
[ 1  3  1  1  2  1  1 ]	55/32
[ -1  -3  -1  -1  -2  -1  -1 ]	55/-32
[ 1  3  1  1  1  3  0 ]	14/51
[ -1  -3  -1  -1  -1  -3  0 ]	14/-51
[ 1  3  1  1  1  2  1 ]	51/37
[ -1  -3  -1  -1  -1  -2  -1 ]	51/-37
[ 1  3  1  1  1  1  2 ]	60/23
[ -1  -3  -1  -1  -1  -1  -2 ]	60/-23
[ 1  3  1  1  1  1  1  1  0 ]	37/60
[ -1  -3  -1  -1  -1  -1  -1  -1  0 ]	37/-60
[ 1  2  7 ]	22/3
[ -1  -2  -7 ]	22/-3
[ 1  2  6  1  0 ]	19/22
[ -1  -2  -6  -1  0 ]	19/-22
[ 1  2  5  2  0 ]	16/35
[ -1  -2  -5  -2  0 ]	16/-35
[ 1  2  5  1  1 ]	35/19
[ -1  -2  -5  -1  -1 ]	35/-19
[ 1  2  4  3  0 ]	13/42
[ -1  -2  -4  -3  0 ]	13/-42
[ 1  2  4  2  1 ]	42/29
[ -1  -2  -4  -2  -1 ]	42/-29
[ 1  2  4  1  2 ]	45/16
[ -1  -2  -4  -1  -2 ]	45/-16
[ 1  2  4  1  1  1  0 ]	29/45
[ -1  -2  -4  -1  -1  -1  0 ]	29/-45
[ 1  2  3  4  0 ]	10/43
[ -1  -2  -3  -4  0 ]	10/-43
[ 1  2  3  3  1 ]	43/33
[ -1  -2  -3  -3  -1 ]	43/-33
[ 1  2  3  2  2 ]	56/23
[ -1  -2  -3  -2  -2 ]	56/-23
[ 1  2  3  2  1  1  0 ]	33/56
[ -1  -2  -3  -2  -1  -1  0 ]	33/-56
[ 1  2  3  1  3 ]	49/13
[ -1  -2  -3  -1  -3 ]	49/-13
[ 1  2  3  1  2  1  0 ]	36/49
[ -1  -2  -3  -1  -2  -1  0 ]	36/-49
[ 1  2  3  1  1  2  0 ]	23/59
[ -1  -2  -3  -1  -1  -2  0 ]	23/-59
[ 1  2  3  1  1  1  1 ]	59/36
[ -1  -2  -3  -1  -1  -1  -1 ]	59/-36
[ 1  2  2  5  0 ]	7/38
[ -1  -2  -2  -5  0 ]	7/-38
[ 1  2  2  4  1 ]	38/31
[ -1  -2  -2  -4  -1 ]	38/-31
[ 1  2  2  3  2 ]	55/24
[ -1  -2  -2  -3  -2 ]	55/-24
[ 1  2  2  3  1  1  0 ]	31/55
[ -1  -2  -2  -3  -1  -1  0 ]	31/-55
[ 1  2  2  2  3 ]	58/17
[ -1  -2  -2  -2  -3 ]	58/-17
[ 1  2  2  2  2  1  0 ]	41/58
